left_dataset,right_dataset,confidence_score
79071,40723,1.0
80003,53839,0.82
80720,74654,0.89
80850,75232,1.0
80854,75232,1.0
81468,37906,0.88
82181,23483,1.0
82405,85717,0.88
83064,81590,1.0
83090,79726,1.0
83438,40723,1.0
84125,91032,1.0
84402,27296,1.0
84763,72831,1.0
85436,23483,1.0
85516,53634,0.86
85956,10241,1.0
85968,33949,0.8
34221,18273,1.0
39182,22360,1.0
39455,43484,0.81
39455,53195,1.0
40513,84898,1.0
40600,71103,0.8
40601,71103,0.8
40703,76870,0.94
41615,43484,0.81
41615,53195,1.0
45357,51856,1.0
45871,69335,1.0
47136,39680,1.0
48930,43484,0.81
28725,38784,0.92
28728,36361,1.0
28827,85752,0.82
29011,94131,1.0
29675,75116,0.91
29834,26009,1.0
29920,26009,1.0
32745,87901,1.0
33539,87901,0.94
33779,39794,1.0
34549,86982,1.0
34837,79777,0.86
35654,85595,1.0
35774,79777,0.86
36512,24706,1.0
36609,34308,0.92
36702,43037,0.82
36904,85595,1.0
37491,32173,0.82
37938,39794,1.0
37946,64944,1.0
38120,38689,1.0
53887,36634,0.83
53909,86018,1.0
319,93641,1.0
3583,17751,1.0
3789,13457,1.0
5154,89624,0.95
5881,6075,0.82
11514,39629,0.85
11592,88481,1.0
15050,26187,0.86
15110,46660,1.0
16758,46660,1.0
17179,55004,0.8
17201,64268,1.0
19973,40504,1.0
20536,81066,1.0
22895,80487,0.89
24286,30160,1.0
25623,80487,1.0
39493,72323,1.0
40375,79456,1.0
40381,79456,0.94
40944,55788,0.89
41023,84172,0.92
41134,72323,1.0
41449,34874,1.0
41673,6198,0.9
41926,15803,0.81
43379,51834,0.86
44128,27505,1.0
46539,39966,1.0
49118,60704,0.83
51467,21506,1.0
52418,93338,0.88
52816,81460,0.82
53806,78071,0.83
55372,79974,0.86
56325,42894,0.89
57264,16875,0.96
57476,12019,1.0
57587,12019,1.0
58456,79974,1.0
60621,17412,1.0
61121,5476,1.0
61223,62341,1.0
61721,65258,1.0
61722,65258,1.0
62814,5476,1.0
63393,22755,1.0
64040,31096,0.89
64967,11865,0.86
65177,44352,0.81
65233,81127,0.83
65317,26094,1.0
65969,80521,1.0
66067,80521,1.0
67329,48002,0.93
67433,6120,0.9
68724,3406,0.87
69074,51503,0.91
69149,16481,0.88
69332,51503,0.91
69931,83926,0.92
70408,17719,1.0
73443,83926,0.91
75518,7900,0.88
76176,66534,0.96
77575,14599,1.0
77950,26723,1.0
78467,46739,0.91
79051,90116,0.88
79536,48664,1.0
79978,62784,1.0
79993,63966,0.93
80821,51190,0.97
81627,45529,1.0
82435,52222,1.0
82531,14599,0.93
82586,73528,1.0
82718,42090,1.0
82729,89501,1.0
82865,10938,1.0
83534,10275,0.85
83667,51190,0.89
84298,78496,1.0
84370,35140,0.88
85255,89501,1.0
86031,46369,0.88
86080,78962,1.0
86660,9197,1.0
86660,88980,1.0
28451,20078,0.88
30070,73106,1.0
30313,28407,0.93
30762,64436,0.9
31171,55185,1.0
31424,73106,0.88
31885,83574,0.82
32023,47485,1.0
32528,36192,0.88
33283,83574,0.82
34046,411,0.93
34332,81401,0.91
34350,68434,0.9
34415,22462,1.0
34698,76233,0.95
35117,84567,1.0
35499,72771,0.92
36445,29405,0.88
36455,81401,0.91
36504,63004,0.85
36535,63004,0.87
36541,84567,0.8
36914,7652,1.0
36923,58708,1.0
36974,19572,1.0
37069,54418,0.9
37338,29405,0.88
37431,7652,0.84
37649,58708,1.0
37926,79166,1.0
38205,86805,1.0
38345,86499,1.0
38369,54418,0.9
38494,86805,0.83
1657,876,0.83
1968,38305,0.84
3125,20903,1.0
3395,20903,0.89
4889,84333,0.8
4901,71650,1.0
5155,44331,1.0
5477,15061,1.0
5903,15523,1.0
6333,15523,1.0
9688,12740,0.92
10167,15061,0.8
11353,56534,1.0
11357,56534,1.0
12124,27476,0.94
12369,69724,1.0
12900,28088,0.85
15972,55308,0.96
17316,55308,0.91
18469,86583,0.85
19894,11383,1.0
21466,57857,0.9
21958,55800,1.0
23054,62185,1.0
25992,50250,0.85
26032,73099,0.96
26038,62185,0.89
26203,6808,0.94
26277,64378,0.83
27459,85971,1.0
27738,83830,0.89
59,61469,1.0
80,74050,0.86
146,29967,1.0
164,81026,1.0
203,74050,0.86
336,15031,1.0
405,4746,0.9
1238,82225,0.9
1341,89633,0.95
1446,22643,0.81
1446,76536,1.0
1461,81811,1.0
1845,35094,1.0
1872,61469,1.0
2412,22643,0.81
2412,76536,1.0
2707,86023,1.0
2785,1951,0.93
3146,55036,0.96
3304,67174,1.0
3373,11219,0.82
3474,69411,0.88
3727,86023,1.0
3738,31557,0.83
4187,89493,0.89
4428,73184,1.0
4480,69520,1.0
4549,32711,1.0
4552,82225,1.0
4948,31229,0.9
5111,73714,1.0
5125,37247,0.96
5312,31975,0.86
5313,31975,0.86
5401,32711,1.0
5535,56709,0.95
5548,76536,1.0
6221,41183,1.0
6248,74117,0.8
6315,76536,1.0
6818,58923,1.0
6819,58923,1.0
6875,73184,1.0
7157,26395,0.93
7226,56709,1.0
7604,73100,1.0
8263,41674,1.0
8520,73714,1.0
9152,80892,1.0
9195,23485,1.0
9237,75601,0.8
9352,88517,0.83
9712,74117,0.8
10053,24134,0.81
10063,24134,0.81
10234,33178,0.92
10652,45536,0.84
10653,45536,0.84
10730,90522,1.0
12161,22643,0.81
13215,22643,0.81
13744,22562,1.0
13949,93644,1.0
14006,21253,0.82
14006,22645,0.82
14702,62377,0.81
14934,6246,0.8
14937,6246,0.8
15053,11400,0.88
15085,11400,0.88
15272,37991,0.84
16099,30493,0.86
16908,58514,0.9
17796,52054,0.89
18151,69880,0.94
18299,82268,1.0
18350,82268,1.0
18358,73599,0.83
19402,88860,1.0
19449,14373,1.0
19767,65205,1.0
19928,22643,0.97
20322,54747,1.0
20368,57924,1.0
20455,17620,0.82
20455,24134,0.81
21159,88860,1.0
22409,58774,1.0
22413,8469,1.0
22503,9973,1.0
22644,62387,0.8
22668,8469,0.83
22780,87085,1.0
22924,42178,1.0
24759,87085,1.0
24930,42178,1.0
25283,15371,1.0
25283,16905,0.85
25803,15371,0.85
25803,90533,0.81
26694,38972,0.88
26955,87367,0.82
28167,67981,0.83
28214,87792,1.0
28309,67981,1.0
39065,22168,0.97
39444,8075,1.0
40535,68027,0.96
40741,91282,0.9
42007,46231,1.0
42376,3873,1.0
42829,41738,1.0
43666,91839,1.0
43670,91839,1.0
43701,11708,0.9
43890,46231,0.91
47607,40905,1.0
47884,5877,1.0
49273,6803,0.91
49624,88438,1.0
49672,71305,0.91
49972,80194,1.0
50597,8406,0.96
50598,8406,1.0
51069,77988,0.95
51153,4544,0.98
51412,22798,1.0
51679,10787,1.0
52373,8351,1.0
52696,83006,1.0
53831,44000,0.83
53864,89702,1.0
53872,89702,1.0
54268,51334,1.0
54463,139,1.0
54463,46078,0.82
54509,4249,1.0
59436,85507,1.0
60519,74088,0.87
60602,81412,0.82
60889,48132,0.88
61905,30346,1.0
62757,2933,0.83
63452,36023,1.0
64099,56192,0.9
64566,56192,0.88
64601,86411,1.0
64623,2933,0.89
66070,21055,1.0
66124,21055,1.0
75076,92129,1.0
75278,11241,0.88
76921,92129,1.0
77999,11241,1.0
80827,18614,0.81
80859,35377,1.0
81603,15540,1.0
81620,78539,1.0
83049,55916,1.0
83051,55916,0.82
83662,78539,0.91
83811,45746,0.92
85379,88843,1.0
86113,7043,0.8
307,48689,1.0
362,82589,1.0
425,63453,0.88
1663,38103,0.86
1693,76737,1.0
2832,80627,0.91
4729,79273,0.9
4760,84960,1.0
5050,8073,1.0
5609,79273,0.9
6873,16291,0.94
8664,1875,0.87
9192,69171,0.81
11623,19029,1.0
12654,17166,0.93
14993,10181,1.0
15203,11379,1.0
15300,59989,0.88
16051,33746,1.0
16051,37332,0.81
16551,59989,1.0
17143,86843,1.0
17500,19096,0.81
17500,57851,1.0
18251,56754,1.0
18749,33746,1.0
18749,37332,0.81
19107,11510,0.84
22102,38338,0.87
22316,1287,0.81
25610,1287,0.81
55948,17280,0.94
56817,24505,1.0
57111,38029,1.0
57632,88876,1.0
57634,88876,1.0
57657,68301,0.91
57787,20127,0.9
58450,19566,1.0
58805,4511,1.0
59077,73137,0.89
59199,61036,1.0
59507,48145,1.0
59581,68301,0.91
59813,19566,1.0
60660,22695,0.8
61100,41544,1.0
61120,52753,0.83
61263,40193,0.9
61269,60204,0.94
61302,20127,0.9
61588,26576,1.0
61599,9333,1.0
61936,93610,0.85
61982,84042,1.0
62154,6410,1.0
62154,41719,0.81
62355,26576,1.0
62613,31513,1.0
62616,31513,0.89
63410,60204,1.0
64702,71287,1.0
64760,71287,1.0
64918,93248,1.0
65623,40193,0.9
66151,15506,0.8
66191,33719,0.9
66215,61095,1.0
67466,15506,0.8
67582,93248,0.88
69015,41544,1.0
69118,92320,1.0
69124,14319,0.85
69260,30934,0.88
70636,39462,1.0
71045,61095,0.89
71075,56841,1.0
71345,90656,1.0
71895,59124,1.0
71942,59124,0.97
75729,75964,1.0
75861,10001,0.88
76119,57746,0.94
76120,57746,0.94
76309,9100,1.0
76954,26672,1.0
77757,15166,0.85
78066,90804,1.0
78258,3522,1.0
78746,15166,0.85
80725,61069,0.88
81393,61069,1.0
81441,90656,0.83
82703,71567,1.0
82925,53419,1.0
84727,46175,1.0
84731,46175,1.0
85282,45671,0.89
85885,42791,0.88
54678,46118,0.9
55276,74835,1.0
55559,87516,0.83
57250,13873,1.0
57920,78787,1.0
58906,23117,0.8
60058,41578,0.86
60619,13873,0.86
65039,46059,0.9
65691,6437,0.88
66063,52197,0.86
66178,46059,0.9
66425,56722,0.88
68525,21704,1.0
69481,32100,1.0
69913,81200,0.88
71958,11132,1.0
72942,11132,1.0
72968,30789,1.0
76390,30468,1.0
76771,18838,0.96
76867,30789,0.86
77513,91623,1.0
78220,63061,1.0
80052,18838,0.86
80277,71640,1.0
80832,75688,0.88
80981,26497,1.0
81046,22332,0.92
81867,75688,0.87
84789,49710,1.0
85148,81879,1.0
85769,5614,0.93
85837,81939,0.86
86023,57514,1.0
86460,89159,0.81
86478,65797,0.86
86570,22447,1.0
974,24657,1.0
4121,53605,1.0
4201,41491,1.0
5655,7125,1.0
6286,24658,1.0
6287,24658,1.0
7271,53605,0.89
8136,19768,1.0
8943,7125,1.0
13847,93646,1.0
14979,45617,1.0
15809,66353,1.0
16866,73140,1.0
16868,73140,1.0
18629,45927,1.0
18758,50612,0.94
22045,87442,1.0
22057,87442,0.96
22907,72972,0.81
25157,26735,1.0
56259,2388,0.86
58425,32776,1.0
58697,65131,0.87
58801,88482,0.9
58850,88482,0.9
59046,51686,1.0
59415,69580,1.0
59459,54268,1.0
64279,77568,0.92
64618,3093,1.0
65155,88095,0.89
65490,38776,0.95
65575,6042,0.95
67975,6042,1.0
68115,88095,0.9
68409,69580,0.88
70826,63608,1.0
72882,82,1.0
72959,92004,0.87
74311,82,1.0
75298,75418,1.0
76443,30688,1.0
76916,65131,1.0
80391,90730,0.9
82014,28164,1.0
82812,58058,0.94
82832,58058,1.0
83922,50103,0.86
84045,25433,0.97
84280,76713,1.0
84977,2459,0.86
86025,43556,1.0
86137,75724,0.89
86305,80492,1.0
86324,4324,1.0
86737,92520,1.0
39651,30165,0.89
39778,87920,1.0
39867,80326,1.0
40247,44417,0.81
40782,13473,0.85
41002,27990,1.0
41949,11423,0.91
42077,50095,0.94
42736,9385,0.94
42960,9233,1.0
43061,52960,0.95
43279,75268,0.97
43488,84227,1.0
43948,76913,0.87
44459,76913,0.87
47519,92402,0.8
48060,29862,0.8
48097,56195,1.0
49261,90748,1.0
49553,14020,1.0
49736,67498,0.96
50355,90163,0.88
51213,90163,0.88
51624,2786,0.81
51624,36227,0.84
51880,41046,1.0
51895,21291,1.0
51908,21291,1.0
52271,2786,0.81
53904,77932,0.89
53921,59990,1.0
53955,36227,0.8
40041,50163,1.0
40081,37153,0.85
40082,37153,0.85
40527,55671,0.89
41283,35959,0.9
41307,14720,0.96
41310,15455,0.93
41540,35959,0.9
41602,25525,0.88
41603,25525,0.88
41742,17777,0.88
41744,17777,0.88
42202,26837,0.83
42362,53300,0.8
42911,88446,1.0
43663,80940,0.91
44898,26837,0.83
45137,77065,0.85
46672,75167,1.0
46819,32307,0.88
46819,76423,1.0
47459,59965,1.0
50382,1865,0.86
50382,80055,1.0
50390,1865,0.86
50390,80055,1.0
51546,32333,1.0
53935,77065,1.0
1071,10627,1.0
1155,89488,0.8
1176,39780,1.0
1226,31544,1.0
1948,49672,1.0
2132,72312,1.0
2423,72950,1.0
2704,76877,1.0
3698,84335,1.0
4209,42831,0.93
4219,39780,0.93
4662,7265,1.0
5598,73520,1.0
6478,67355,0.93
6583,72312,1.0
7009,26270,0.92
7983,77474,0.8
7992,17997,1.0
8426,58131,1.0
8647,58131,1.0
9402,44727,1.0
9424,1528,1.0
9465,26295,1.0
9609,24458,0.83
9991,66618,1.0
10308,80837,1.0
10322,80837,1.0
10380,29174,1.0
10394,45500,1.0
10567,47754,0.84
10577,78948,1.0
10758,16863,1.0
11026,37436,1.0
11628,40388,0.8
11628,49229,1.0
11809,85964,1.0
12407,69331,1.0
12661,10105,1.0
13429,54434,1.0
14329,21235,1.0
14375,10105,1.0
14453,93095,0.8
14499,29326,1.0
16046,23103,1.0
16172,13059,0.88
16450,75329,1.0
16583,49229,0.92
16766,54016,0.8
16899,80999,1.0
16903,18633,1.0
16966,48305,0.8
17213,2004,1.0
17269,61168,0.88
17422,89488,0.8
17437,54016,0.8
17557,40413,1.0
18080,81779,1.0
18362,60468,1.0
18448,46243,0.8
18990,42208,0.8
18990,49265,0.97
19667,69875,0.83
19889,38775,0.8
20073,37073,0.88
20272,92579,1.0
20827,92058,1.0
21032,18633,1.0
22768,40598,0.91
22859,49265,0.94
22944,20925,1.0
23298,4853,1.0
23359,43456,1.0
23602,36060,1.0
23691,81968,1.0
23822,1773,0.8
24050,19185,1.0
24145,20557,0.83
24748,83305,0.85
25572,62921,1.0
26002,33346,1.0
26201,83305,0.85
27159,80392,0.95
27179,35785,1.0
27846,2858,1.0
27991,26898,0.8
2186,43387,1.0
3065,44436,1.0
7520,9400,0.93
7861,56010,0.88
10629,15429,0.94
10679,71483,0.85
12204,58031,1.0
14306,70303,0.83
17620,53982,0.89
17621,53982,0.88
17810,71459,0.84
18070,12987,0.84
19849,35489,0.83
20945,23787,1.0
22452,56237,1.0
22454,56237,1.0
25003,15886,1.0
25684,16765,0.82
25684,66870,0.88
25685,16765,0.82
25685,66870,0.88
26826,28259,1.0
5565,27094,0.91
8376,43578,1.0
8435,13742,0.83
8435,28664,0.8
8435,64433,0.94
11801,24942,1.0
12047,14958,0.82
12048,14958,0.82
12528,32198,0.84
14356,23567,1.0
15309,44059,1.0
16650,52502,0.84
22168,49718,1.0
22659,76321,0.94
23793,29163,1.0
24246,38935,1.0
24267,49718,1.0
25904,69459,1.0
27587,88943,0.9
28240,56431,1.0
2542,19201,0.89
2632,17069,1.0
2696,11226,0.92
2740,17069,1.0
3220,60233,1.0
3510,51470,0.95
4080,59261,0.94
4212,75606,1.0
4773,6658,1.0
5493,67590,1.0
5951,71554,1.0
8899,66192,1.0
9178,5629,1.0
9296,47794,0.94
9341,5629,0.84
9490,23959,1.0
9606,85624,0.93
9714,66192,1.0
10250,85624,1.0
10285,85404,1.0
10587,74722,1.0
14311,45415,0.93
14564,47794,0.85
15321,64518,1.0
15922,46027,1.0
16341,299,0.93
16384,64518,1.0
16609,51407,0.91
17626,87443,1.0
18026,65638,1.0
19486,87443,0.93
20444,10636,0.81
21069,51407,1.0
23479,72601,1.0
25937,78099,1.0
26682,20050,1.0
26917,26218,1.0
27355,44861,0.95
27682,3505,1.0
27777,57644,1.0
28031,90379,0.89
89184,53649,1.0
89378,53649,0.87
89493,85077,1.0
90029,87665,0.8
90053,83003,1.0
90502,39263,1.0
90562,86880,0.85
90698,33764,1.0
90933,30864,1.0
91078,24159,1.0
91291,21415,1.0
91627,73207,0.97
91782,28106,1.0
91916,76276,1.0
92385,50405,1.0
92579,39854,0.86
92810,30809,1.0
94546,44050,1.0
94874,15504,1.0
95709,42553,1.0
96021,81550,1.0
96022,81550,1.0
96069,33592,1.0
96080,33592,1.0
96333,76141,1.0
96517,24694,1.0
97621,8376,0.9
97920,8376,0.93
97927,28271,1.0
98055,34856,0.85
98078,34856,1.0
98184,72975,0.88
98242,40846,0.82
98263,72975,0.88
16,34735,0.86
54,90005,1.0
295,7628,1.0
356,64907,1.0
401,18694,0.93
437,3416,0.96
442,48332,0.98
1042,60150,1.0
1298,15837,0.9
1647,60150,1.0
1769,34658,1.0
1804,72383,0.89
1994,350,0.82
2245,72383,0.86
2258,34735,0.86
2724,4040,1.0
2767,50132,1.0
3865,91697,0.85
3922,46937,1.0
5161,4356,1.0
5237,18170,1.0
5643,50132,0.9
5764,17983,1.0
6002,44130,1.0
6260,56272,1.0
7025,56272,1.0
7071,87307,1.0
7554,87307,1.0
7662,83083,1.0
7678,52999,1.0
7700,84369,0.84
8228,9864,1.0
8291,78359,1.0
8653,4356,1.0
8672,18170,1.0
9496,86646,0.9
10047,66609,1.0
10454,17983,1.0
11529,22032,1.0
12527,29927,1.0
12930,16063,1.0
14201,31381,1.0
14661,3613,1.0
15251,85605,0.82
15533,3613,1.0
15655,56272,1.0
16256,20822,1.0
17113,11089,0.86
18022,67535,0.8
18455,22351,1.0
19051,20822,1.0
19702,75866,0.82
19878,12101,1.0
20303,18244,1.0
20739,6022,1.0
21117,16352,0.92
22265,54951,0.86
22604,17607,1.0
23097,54458,1.0
23704,23711,0.84
23712,92751,0.83
24469,57647,0.87
25115,54458,1.0
25405,55535,1.0
25943,56295,0.87
26251,71166,0.85
56718,47135,0.9
57266,92453,1.0
57473,92453,1.0
57497,37251,1.0
58111,14410,0.92
60093,77433,0.92
62058,33836,1.0
63505,66718,0.8
64085,66718,0.8
65417,29226,1.0
65734,29226,0.91
68570,47065,0.84
69065,80604,1.0
69392,47065,1.0
69672,69578,0.92
73927,88688,0.87
73997,42444,1.0
73999,42444,0.87
74247,26247,1.0
74250,26247,1.0
75786,89887,0.98
76111,53394,0.89
78002,88688,0.87
81376,46385,0.94
82279,54253,1.0
82284,54253,1.0
83448,90918,1.0
84234,89887,1.0
85797,49759,0.97
85981,88267,1.0
86065,54348,1.0
254,35423,0.95
4028,29468,1.0
20918,942,0.87
4208,19208,0.95
4216,19208,0.93
4957,88134,0.97
6027,68454,0.93
6393,68454,1.0
7397,88134,1.0
9088,68068,1.0
9774,86461,1.0
10769,32739,1.0
10770,32739,1.0
12731,92290,1.0
15753,51056,1.0
19436,27670,1.0
20418,65604,0.98
20786,86391,1.0
21527,84579,1.0
22260,17251,1.0
22475,64680,1.0
23036,60607,0.93
24457,17251,1.0
26454,80297,0.93
27141,80297,0.93
87012,90988,1.0
87023,90439,1.0
87045,12315,1.0
87124,70169,0.88
87159,27419,1.0
87164,76081,0.91
87391,77645,1.0
87590,85460,0.86
87725,50960,1.0
87744,18491,1.0
87786,91899,0.86
87845,85593,0.88
87977,25532,0.86
88002,27419,1.0
88349,12702,1.0
88350,15880,0.87
88350,43569,0.86
88356,85460,0.86
88683,51431,1.0
88684,51431,1.0
88746,21337,1.0
88928,85593,0.88
88965,70543,1.0
88967,64476,0.88
88985,76081,1.0
89083,85460,0.86
89248,57650,1.0
89251,63525,1.0
89318,34284,1.0
89343,38708,1.0
89358,16562,1.0
89553,34144,1.0
89689,17438,1.0
89689,18322,1.0
89845,92783,0.98
89900,65097,1.0
89932,37590,0.86
89972,91920,0.96
89977,91920,0.87
90141,66478,1.0
90178,58008,0.94
90202,92783,0.98
90418,63525,1.0
90513,35936,0.85
90606,69140,1.0
90741,35840,0.91
91186,35805,0.85
91262,37590,1.0
91530,80510,1.0
91531,85460,0.86
91538,85460,0.86
91545,77202,1.0
91720,66478,1.0
91865,19856,0.88
91919,22333,1.0
91942,79651,0.91
92017,69948,1.0
92035,60671,1.0
92092,17279,1.0
92113,91270,1.0
92250,35805,0.96
92270,79114,0.88
92790,20985,1.0
92813,89775,0.87
92827,73056,1.0
92849,63193,0.8
92884,91183,1.0
92896,59849,1.0
92920,73056,0.91
93010,20806,1.0
93079,60671,0.96
93104,20687,1.0
93563,3050,0.87
93696,4644,0.82
93768,68429,0.96
93903,38521,0.89
94080,77799,1.0
94173,34263,0.89
94179,42863,0.87
94179,51522,0.86
94220,63871,1.0
94235,20806,0.84
94436,20687,0.91
94795,93125,0.86
95001,32279,0.9
95281,9164,0.81
95515,42863,0.87
95515,51522,0.86
95779,18112,0.9
95909,80223,0.92
95935,64558,0.8
95962,81982,1.0
96216,77799,1.0
96223,18728,0.91
96420,51950,1.0
96660,30521,1.0
96671,16534,0.82
96671,85460,0.86
96685,47653,1.0
96824,25296,1.0
96827,67917,0.88
97055,31507,1.0
97078,72268,0.83
97096,51377,0.85
97108,63360,1.0
97298,52616,1.0
97322,68191,1.0
97470,30521,1.0
97489,79144,1.0
97596,28981,0.86
97615,57749,1.0
97624,1483,1.0
97756,92688,0.81
97771,47653,1.0
97787,72268,0.83
54565,90040,1.0
56185,33046,0.85
56323,9601,0.85
56967,40527,0.93
57863,60907,1.0
58183,44772,0.89
58496,43418,0.9
59116,44772,0.83
59772,3725,0.86
61049,58346,0.96
61281,63523,1.0
61291,58346,1.0
61372,60907,1.0
61863,13832,1.0
61886,46036,0.8
62130,13832,1.0
64204,46002,1.0
64342,21019,0.94
64622,31675,0.8
64988,67824,0.85
65260,81647,0.94
65480,3725,1.0
66168,11276,1.0
66207,6466,0.83
66374,40108,0.88
67426,64389,1.0
67807,11276,1.0
69294,70662,0.91
69722,46036,0.86
69754,46036,0.86
69834,46036,0.85
69984,192,1.0
69985,192,0.94
70752,46036,0.85
70870,48688,1.0
72110,41281,1.0
72112,41281,1.0
72679,82465,0.83
72742,48688,0.95
73018,82465,0.92
73634,83675,0.94
74505,50674,0.94
74998,45961,0.98
75160,45961,0.94
75277,65382,1.0
75923,31675,0.8
76318,52220,0.95
76449,33372,1.0
76501,27425,1.0
76630,57088,0.86
77670,9558,1.0
78183,64231,1.0
79932,33372,0.86
80051,88636,0.8
80540,87384,0.91
81193,26006,1.0
81584,28968,1.0
82127,72655,1.0
82186,69609,1.0
82418,15286,0.82
82684,32453,1.0
82916,1558,0.97
83631,4393,0.87
83787,15286,1.0
84004,24408,0.82
39352,11437,0.84
39352,17638,0.81
42786,4827,1.0
49962,16292,1.0
49963,16292,1.0
55100,40810,0.98
56644,89873,0.92
56706,89873,0.92
56906,15343,1.0
57529,62941,0.8
58241,15343,0.94
58460,62941,0.84
59364,579,1.0
59370,579,0.96
60591,3611,0.96
60966,41809,1.0
62274,44657,0.86
62279,44657,0.86
63246,41809,1.0
63343,4661,0.89
65129,16125,1.0
65498,80574,1.0
66438,52084,0.9
66550,52084,0.9
67214,52238,1.0
67269,16125,1.0
67334,89873,0.8
69268,23950,1.0
72350,46607,1.0
72352,46607,1.0
75982,59156,1.0
78255,68145,1.0
80260,27152,1.0
80269,27152,1.0
82527,19122,1.0
82596,17673,0.9
82774,34603,0.87
82784,8324,0.98
82784,68221,0.9
83205,34603,1.0
83206,17673,1.0
83674,19122,1.0
84248,9757,1.0
85613,81598,1.0
85847,80574,0.89
85847,89809,0.97
41522,69744,0.95
41910,40700,0.88
50621,42215,1.0
50877,42215,0.92
55882,16243,0.87
55884,16243,0.87
56738,41019,0.93
59546,41019,1.0
63075,59841,0.93
64559,61438,0.93
65514,61438,1.0
67132,92128,1.0
67198,19896,1.0
68307,53558,1.0
71679,12973,0.86
72506,53558,0.94
74098,57244,1.0
74258,87257,0.93
76445,33567,0.89
76829,79499,1.0
78383,82710,0.85
78912,62301,0.97
78942,17480,0.94
80929,17480,1.0
81298,15514,1.0
82042,86771,0.96
82370,93069,0.94
82566,57800,0.97
84664,68607,0.97
28506,67061,1.0
28525,62895,1.0
28634,79158,1.0
28635,79158,1.0
28727,86358,1.0
28764,62895,1.0
28846,64512,1.0
28877,63107,0.91
28981,21583,1.0
28982,21583,1.0
29018,67319,1.0
29380,61795,0.83
30370,32085,0.9
31036,92976,1.0
31193,22740,1.0
31300,25659,0.91
31352,92976,1.0
31425,53184,1.0
32072,24789,1.0
32373,60507,0.85
32443,39354,1.0
32525,754,1.0
32659,25659,0.91
32760,27045,0.97
32985,8363,1.0
33086,60507,0.85
33242,45836,1.0
33445,64837,1.0
33568,37844,0.85
33568,52280,0.93
34979,94206,1.0
35280,64837,0.98
35419,89535,0.96
35936,66709,1.0
36169,69653,0.92
36465,71580,1.0
36726,19147,0.81
37103,69653,1.0
37179,57604,1.0
37524,19147,0.81
37575,4531,1.0
37693,32020,1.0
37894,70603,1.0
38480,42111,1.0
38630,4531,0.92
28783,3253,1.0
28851,91242,0.85
28903,89364,0.8
28903,89946,0.81
28957,3287,0.85
28980,80803,0.89
29105,44719,0.82
29441,73083,1.0
29583,11955,1.0
29707,73083,1.0
30000,40883,0.87
30201,13950,0.9
30296,14930,1.0
30297,89364,0.8
30309,44719,1.0
30321,40340,1.0
30321,45689,0.8
30332,68118,0.81
30376,40340,1.0
30376,45689,0.8
30387,13950,1.0
30668,2842,1.0
30696,80642,1.0
30742,94221,0.87
30743,94221,0.87
30886,13937,0.89
30996,39255,1.0
31005,62629,1.0
31053,74824,0.85
31066,57212,0.83
31200,2842,1.0
31288,7338,1.0
31364,57212,1.0
31451,62629,1.0
31600,23628,1.0
31859,32218,1.0
32041,32218,1.0
32070,50183,0.81
32385,47535,1.0
32566,87229,1.0
32569,47535,1.0
33484,72510,1.0
33527,80803,0.8
33739,87934,1.0
33785,87934,0.8
33894,44315,1.0
33937,87229,0.88
33949,54374,0.93
33954,19643,0.8
34026,59960,1.0
34056,57620,1.0
34423,88106,1.0
34424,88106,1.0
34485,60989,1.0
34509,9488,0.94
34623,48007,0.8
35266,59960,1.0
35291,57620,0.93
35378,84266,1.0
35791,48007,0.8
35965,75085,0.83
36039,61673,0.86
36281,81776,0.83
36297,90051,0.83
36302,52200,1.0
36350,3979,0.89
36404,15103,0.89
36458,93458,0.86
36497,93458,0.86
36593,18235,0.81
37275,52200,0.81
37950,81558,0.82
37995,31798,0.91
38059,497,1.0
38292,2041,0.92
38439,497,0.93
38646,2041,1.0
38773,42058,0.86
38842,13456,1.0
38862,48598,1.0
89639,66981,0.92
92041,51289,1.0
93496,68972,0.97
93963,13558,1.0
93965,13558,1.0
94948,51289,1.0
95365,68972,0.95
55695,20491,0.8
55697,20491,0.8
56118,46107,0.91
57998,27920,0.9
58298,8575,1.0
58589,26954,0.87
58762,57701,1.0
58949,8575,0.9
59088,57701,1.0
59650,27920,0.83
60880,31339,1.0
60883,31339,0.86
61037,40212,1.0
61287,27920,1.0
61689,3507,0.84
61805,48334,1.0
61873,40212,0.9
62043,72263,1.0
62070,23111,0.86
62453,26338,1.0
62543,57332,1.0
62919,3507,0.84
63050,67310,1.0
63057,67310,0.88
63472,47765,1.0
64426,69182,0.94
64754,27920,0.83
65528,31062,1.0
65833,48334,1.0
68108,62783,1.0
68515,41549,0.81
69176,26338,1.0
69371,54797,0.9
69858,68001,0.83
70450,92314,0.8
70506,37544,0.87
71148,59798,1.0
71312,29823,0.8
71578,3243,0.9
71584,3243,1.0
72218,12491,1.0
72253,46559,0.9
72413,57037,1.0
73197,89852,0.89
73329,63295,1.0
74076,91786,0.95
74519,10920,0.9
74610,35810,0.85
74720,12481,1.0
75088,40078,1.0
75092,40078,1.0
75775,2750,0.89
76886,3374,0.8
76886,30839,0.86
77431,18412,0.88
77431,63295,0.8
77546,36011,0.93
77744,68001,0.97
80527,57353,0.9
81169,9886,1.0
81799,72345,0.88
82961,88542,1.0
84023,27402,0.92
